# ReferenceParticle
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Bx By Bz Ex Ey Ez
# Event -1 Track 1
0 0 0 0 0 248 0 -13 -1 1 0 1 1.90851e-05 -7.01396e-05 1.94711 0 0 17.6535 
4.2628e-06 1.12649e-06 10 0.000212173 5.52353e-05 248.188 0.0362554 -13 -1 1 0 1 1.94191e-05 -7.09685e-05 1.95311 0 0 16.9098 
1.71446e-05 4.39604e-06 20 0.000428137 0.00010645 248.367 0.0725067 -13 -1 1 0 1 1.97821e-05 -7.18215e-05 1.95973 0 0 16.0737 
3.87851e-05 9.64179e-06 30 0.000647837 0.000153519 248.537 0.108754 -13 -1 1 0 1 2.01318e-05 -7.26911e-05 1.96781 0 0 15.1496 
6.93227e-05 1.66924e-05 40 0.000871234 0.000196339 248.696 0.144998 -13 -1 1 0 1 2.04693e-05 -7.35641e-05 1.97633 0 0 14.1426 
0.000108895 2.53717e-05 50 0.00109829 0.00023476 248.844 0.181238 -13 -1 1 0 1 2.08351e-05 -7.44637e-05 1.98576 0 0 13.0583 
0.000157639 3.54988e-05 60 0.00132894 0.000268624 248.98 0.217475 -13 -1 1 0 1 2.11819e-05 -7.5382e-05 1.99648 0 0 11.9026 
0.000215691 4.68868e-05 70 0.00156314 0.000297789 249.102 0.25371 -13 -1 1 0 1 2.1511e-05 -7.63046e-05 2.00805 0 0 10.6819 
0.000249439 5.31145e-05 75 0.00168156 0.000310543 249.159 0.271826 -13 -1 1 0 1 2.1696e-05 -7.67849e-05 2.0142 0 0 10.0492 
0.000321706 6.60293e-05 85 0.0019211 0.00033312 249.261 0.308056 -13 -1 1 0 1 2.55243e-05 -7.81619e-05 2.03051 0 0 8.74358 
0.000403652 7.99506e-05 95 0.00216541 0.000360142 249.348 0.344285 -13 -1 1 0 1 2.58869e-05 -7.91425e-05 2.04431 0 0 7.39017 
0.00049544 9.48437e-05 105 0.00241333 0.000381766 249.421 0.380511 -13 -1 1 0 1 2.62224e-05 -8.01433e-05 2.0596 0 0 5.9964 
0.000597214 0.000110488 115 0.00266479 0.000397782 249.479 0.416736 -13 -1 1 0 1 2.65332e-05 -8.1148e-05 2.07551 0 0 4.56988 
0.000709116 0.000126655 125 0.00291973 0.000407933 249.52 0.452961 -13 -1 1 0 1 2.68661e-05 -8.21836e-05 2.09228 0 0 3.11842 
0.000831287 0.000143104 135 0.00317804 0.000411945 249.546 0.489184 -13 -1 1 0 1 2.71712e-05 -8.32383e-05 2.11042 0 0 1.64993 
0.000963868 0.000159586 145 0.00343964 0.000409582 249.556 0.525407 -13 -1 1 0 1 2.74449e-05 -8.42952e-05 2.12912 0 0 0.172433 
0.00110699 0.00017584 155 0.00370442 0.000400542 249.55 0.56163 -13 -1 1 0 1 2.77416e-05 -8.53825e-05 2.14859 0 0 -1.30601 
0.0012608 0.000191594 165 0.00397223 0.000384543 249.528 0.597853 -13 -1 1 0 1 2.80093e-05 -8.64866e-05 2.16924 0 0 -2.77731 
0.00142542 0.000206565 175 0.00424294 0.000361313 249.49 0.634077 -13 -1 1 0 1 2.82453e-05 -8.75894e-05 2.19028 0 0 -4.23346 
0.00160097 0.000220458 185 0.0045164 0.000330557 249.436 0.670302 -13 -1 1 0 1 2.85088e-05 -8.87206e-05 2.21198 0 0 -5.66649 
0.00178759 0.000232965 195 0.00479242 0.000291971 249.367 0.706528 -13 -1 1 0 1 2.87454e-05 -8.98654e-05 2.23452 0 0 -7.06858 
0.00187658 0.000237825 199.5 0.00491742 0.000271998 249.331 0.722831 -13 -1 1 0 1 2.88483e-05 -9.03768e-05 2.24444 0 0 -7.68738 
0.00187901 0.000237944 199.62 0.00491996 0.000271398 249.291 0.723265 -13 -1 1 0 1 2.88021e-05 -8.99962e-05 2.2447 0 0 -6.74581e-26 
0.00188469 0.000238221 199.9 0.00492772 0.000270094 249.291 0.72428 -13 -1 1 0 1 2.8807e-05 -9.00268e-05 2.24532 0 0 0 
0.00188875 0.000238418 200.1 0.00493324 0.000269157 249.289 0.725004 -13 -1 1 0 1 2.88116e-05 -9.00489e-05 2.24577 0 0 0 
0.00189445 0.000238692 200.38 0.004941 0.000267841 249.289 0.726019 -13 -1 1 0 1 2.88162e-05 -9.00805e-05 2.24643 0 0 1.73841e-25 
0.00189689 0.000238809 200.5 0.00494354 0.000267233 249.25 0.726453 -13 -1 1 0 1 2.88265e-05 -9.01465e-05 2.24671 0 0 19.8506 
0.00210072 0.000248525 210.5 0.00522212 0.000215969 249.464 0.762681 -13 -1 1 0 1 2.90605e-05 -9.13205e-05 2.27009 0 0 19.6159 
