#BLTrackFile VirtualDetector/Det303
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
-9.59887 45.4414 30250.2 -12.6215 2.32337 204.417 114.257 -13 2 1 0 1
-6.80765 57.4226 30250.2 15.538 3.00552 218.911 114.081 -13 9 1 0 1
-26.8539 60.7921 30250.2 7.57195 -14.6686 209.412 114.038 -13 19 1 0 1
-4.28955 -9.35214 30250.2 15.3364 30.5972 198.25 114.036 -13 24 1 0 1
-21.0072 20.3184 30250.2 12.6892 2.02772 188.462 114.043 -13 37 1 0 1
-50.4288 -25.6777 30250.2 19.5061 17.2116 197.961 113.928 -13 46 1 0 1
-31.8676 73.9525 30250.2 20.939 -16.9708 229.283 112.878 -13 47 1 0 1
-29.6788 -21.433 30250.2 -6.40898 36.7864 188.67 113.892 -13 53 1 0 1
-16.8032 62.5708 30250.2 2.4861 1.69918 212.115 113.894 -13 54 1 0 1
-30.8997 22.9838 30250.2 21.9237 -2.46428 207.06 113.928 -13 65 1 0 1
-14.8656 36.7611 30250.2 32.2284 18.2405 251.549 113.754 -13 66 1 0 1
-3.61087 26.1064 30250.2 15.5986 19.341 225.438 113.943 -13 70 1 0 1
-19.3671 47.9988 30250.2 17.0888 -20.8342 249.936 113.9 -13 73 1 0 1
-43.7337 65.2367 30250.2 -12.785 5.04499 227.758 113.691 -13 75 1 0 1
-39.316 -44.9868 30250.2 23.6087 47.1511 205.021 114.038 -13 78 1 0 1
-20.6964 31.6801 30250.2 69.4116 -39.0636 195.579 114.59 -13 88 1 0 1
-44.6393 57.0898 30250.2 14.9409 7.10203 238.052 113.936 -13 92 1 0 1
-36.8445 -10.4292 30250.2 1.25948 24.351 211.43 113.808 -13 94 1 0 1
-21.5838 110.542 30250.2 20.5797 -7.09297 295.218 113.137 -13 97 1 0 1
