     36   0  -2    0   341   4.2603E-07 -7.3742E-02  1.0141E-01  1.0175E+02 -3.6564E-02 -2.1865E-02  2.4831E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0579E+02  0.0000E+00  0.0000E+00  0.0000E+00
     37   0  -2    0   341   4.3447E-07 -1.2663E-02 -1.2246E-01  1.0175E+02  2.0206E-02 -1.0032E-02  2.5021E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0362E+02  0.0000E+00  0.0000E+00  0.0000E+00
     39   0  -2    0   341   4.0374E-07  1.0579E-02  9.2235E-03  1.0175E+02  1.4643E-03 -9.7267E-03  2.6048E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0193E+02  0.0000E+00  0.0000E+00  0.0000E+00
     40   0  -2    0   341   3.9357E-07  1.6998E-02  1.7292E-02  1.0175E+02 -5.4290E-02  4.1549E-03  2.2446E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0589E+02  0.0000E+00  0.0000E+00  0.0000E+00
     42   0  -2    0   341   3.9147E-07 -3.0415E-02 -2.5656E-02  1.0175E+02  4.3592E-03  7.4710E-03  3.1476E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0204E+02  0.0000E+00  0.0000E+00  0.0000E+00
     43   0  -2    0   341   3.4586E-07 -1.1321E-01 -1.7663E-02  1.0175E+02  2.4470E-02 -2.4486E-02  6.9098E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0201E+02  0.0000E+00  0.0000E+00  0.0000E+00
     44   0  -2    0   341   4.6235E-07  8.8228E-02  1.0514E-02  1.0175E+02 -1.3369E-02 -7.0002E-03  2.5156E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0306E+02  0.0000E+00  0.0000E+00  0.0000E+00
     45   0  -2    0   341   3.4836E-07  1.5591E-01 -4.9260E-02  1.0175E+02  4.1756E-02  2.7065E-02  4.8001E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0221E+02  0.0000E+00  0.0000E+00  0.0000E+00
     47   0  -2    0   341   3.5803E-07 -1.0218E-01 -9.6432E-02  1.0175E+02  1.8009E-02 -3.0137E-02  2.7744E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0237E+02  0.0000E+00  0.0000E+00  0.0000E+00
     49   0  -2    0   341   5.2395E-07  2.2965E-02 -5.4008E-02  1.0175E+02  1.5652E-02 -5.3377E-03  2.1578E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0458E+02  0.0000E+00  0.0000E+00  0.0000E+00
     51   0  -2    0   341   3.4365E-07  8.8477E-02  1.4773E-01  1.0175E+02 -6.7960E-02  5.6443E-02  8.8459E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0215E+02  0.0000E+00  0.0000E+00  0.0000E+00
     53   0  -2    0   341   4.1290E-07 -1.6070E-02 -5.8958E-02  1.0175E+02  1.8670E-02  1.6066E-02  3.0102E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0330E+02  0.0000E+00  0.0000E+00  0.0000E+00
     54   0  -2    0   341   3.4821E-07 -3.2330E-02  1.3629E-02  1.0175E+02 -6.5281E-02  5.2506E-03  6.1584E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0239E+02  0.0000E+00  0.0000E+00  0.0000E+00
     56   0  -2    0   341   4.0694E-07  1.3228E-01 -6.3190E-02  1.0175E+02  4.4889E-03  4.4631E-02  2.6386E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0538E+02  0.0000E+00  0.0000E+00  0.0000E+00
     58   0  -2    0   341   3.4554E-07 -4.8692E-02  6.9666E-02  1.0175E+02 -1.0795E-02 -2.0146E-02  5.1710E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0190E+02  0.0000E+00  0.0000E+00  0.0000E+00
     59   0  -2    0   341   4.5680E-07 -5.8993E-02 -8.6286E-03  1.0175E+02 -2.1856E-02 -3.5984E-02  2.6145E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0789E+02  0.0000E+00  0.0000E+00  0.0000E+00
     60   0  -2    0   341   3.5204E-07  1.5448E-01 -5.5624E-02  1.0175E+02  9.1144E-03 -2.1369E-02  4.5293E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0201E+02  0.0000E+00  0.0000E+00  0.0000E+00
     61   0  -2    0   341   4.2881E-07  1.4794E-02 -5.5137E-02  1.0175E+02  2.0011E-02  1.1706E-02  2.3691E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0331E+02  0.0000E+00  0.0000E+00  0.0000E+00
     63   0  -2    0   341   3.5127E-07 -6.0683E-02 -3.2635E-02  1.0175E+02 -2.1745E-02 -5.3484E-02  2.3595E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0273E+02  0.0000E+00  0.0000E+00  0.0000E+00
     66   0  -2    0   341   3.7009E-07 -8.3842E-02 -1.1358E-01  1.0175E+02  1.4170E-03 -2.2443E-02  2.5240E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0242E+02  0.0000E+00  0.0000E+00  0.0000E+00
     67   0  -2    0   341   3.4405E-07  1.1810E-01 -9.0751E-02  1.0175E+02  7.3773E-02  3.0355E-02  8.6575E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0214E+02  0.0000E+00  0.0000E+00  0.0000E+00
     69   0  -2    0   341   3.8539E-07 -6.6939E-02 -9.7618E-02  1.0175E+02 -4.9465E-03  1.9899E-02  2.3101E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0245E+02  0.0000E+00  0.0000E+00  0.0000E+00
     70   0  -2    0   341   3.7057E-07 -1.2548E-01 -1.0766E-02  1.0175E+02  1.2053E-02 -1.9412E-02  2.8901E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0274E+02  0.0000E+00  0.0000E+00  0.0000E+00
     71   0  -1    0   341   1.0373E-06 -6.5638E-02 -1.3729E-01  1.0175E+02 -3.4233E-03 -2.2156E-02  1.3547E-02  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  2.0438E+02  0.0000E+00  0.0000E+00  0.0000E+00
     72   0  -2    0   341   3.4138E-07  8.2017E-02  7.0514E-02  1.0175E+02 -4.5678E-02  3.8990E-02  9.9016E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0185E+02  0.0000E+00  0.0000E+00  0.0000E+00
     73   0  -2    0   341   3.4967E-07 -7.1656E-02 -1.8702E-02  1.0175E+02  2.2292E-02 -3.4800E-02  3.8988E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0221E+02  0.0000E+00  0.0000E+00  0.0000E+00
     75   0  -3    0   341   3.3895E-07 -5.6056E-02  1.3427E-01  1.0175E+02 -3.5063E-02 -3.4747E-02  1.3898E+00  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0188E+02  0.0000E+00  0.0000E+00  0.0000E+00
     76   0  -2    0   341   4.0710E-07 -2.0603E-02 -6.1917E-03  1.0175E+02 -3.0349E-02  2.4134E-02  2.9112E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0462E+02  0.0000E+00  0.0000E+00  0.0000E+00
     77   0  -2    0   341   3.7265E-07  1.0635E-01 -1.7956E-02  1.0175E+02  2.5800E-02  3.3164E-02  2.6748E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0344E+02  0.0000E+00  0.0000E+00  0.0000E+00
     78   0  -2    0   341   3.5497E-07 -1.8619E-02  5.5284E-04  1.0175E+02 -1.1248E-03  5.7599E-02  2.2809E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0280E+02  0.0000E+00  0.0000E+00  0.0000E+00
     79   0  -2    0   341   6.3443E-07 -5.7377E-02 -4.5316E-04  1.0175E+02  2.9599E-02 -2.0857E-02  2.1064E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.1386E+02  0.0000E+00  0.0000E+00  0.0000E+00
     80   0  -2    0   341   3.8889E-07 -9.2284E-02 -1.8544E-01  1.0175E+02  6.2944E-02 -1.6464E-02  2.7336E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0612E+02  0.0000E+00  0.0000E+00  0.0000E+00
     86   0  -2    0   341   4.5967E-07 -7.7653E-03  9.0291E-02  1.0175E+02  1.7258E-02  1.4139E-02  2.7039E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0474E+02  0.0000E+00  0.0000E+00  0.0000E+00
     87   0  -2    0   341   4.1324E-07 -4.2125E-02 -7.0458E-02  1.0175E+02  4.1683E-02  6.9840E-03  2.8304E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0550E+02  0.0000E+00  0.0000E+00  0.0000E+00
     88   0  -2    0   341   4.0773E-07 -1.5153E-01 -7.0354E-02  1.0175E+02  9.2504E-03 -4.6437E-02  2.7128E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0577E+02  0.0000E+00  0.0000E+00  0.0000E+00
     89   0  -2    0   341   3.8861E-07  4.8170E-02  5.7622E-03  1.0175E+02 -2.7584E-03  1.1042E-02  2.4191E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0252E+02  0.0000E+00  0.0000E+00  0.0000E+00
     90   0  -2    0   341   3.9783E-07  6.9069E-02  8.6324E-02  1.0175E+02 -9.2777E-03  2.7074E-02  2.8311E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0340E+02  0.0000E+00  0.0000E+00  0.0000E+00
     91   0  -2    0   341   4.2166E-07 -2.1575E-01  5.3131E-02  1.0175E+02 -2.9082E-02 -7.2496E-02  1.8532E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.1079E+02  0.0000E+00  0.0000E+00  0.0000E+00
     92   0  -2    0   341   3.6703E-07 -6.2789E-03 -5.9418E-02  1.0175E+02  2.2614E-02  5.0779E-02  3.0668E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0362E+02  0.0000E+00  0.0000E+00  0.0000E+00
     93   0  -2    0   341   4.2280E-07  4.5956E-02  6.6642E-02  1.0175E+02 -2.3485E-02 -3.4733E-02  2.5883E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0610E+02  0.0000E+00  0.0000E+00  0.0000E+00
     96   0  -2    0   341   3.6935E-07 -6.2754E-02 -6.2351E-02  1.0175E+02 -3.3540E-03 -3.3957E-02  2.2102E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0304E+02  0.0000E+00  0.0000E+00  0.0000E+00
     97   0  -2    0   341   3.6629E-07 -8.8174E-02  4.0601E-02  1.0175E+02 -2.5795E-02 -2.4347E-02  3.3940E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0273E+02  0.0000E+00  0.0000E+00  0.0000E+00
     99   0  -2    0   341   3.4231E-07  5.8387E-02 -6.4494E-02  1.0175E+02 -6.5799E-03  5.4361E-02  1.1654E+00  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0183E+02  0.0000E+00  0.0000E+00  0.0000E+00
    100   0  -2    0   341   3.7667E-07  1.2713E-01  1.2204E-01  1.0175E+02  4.7416E-03  2.3660E-02  2.7907E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0284E+02  0.0000E+00  0.0000E+00  0.0000E+00
    101   0  -2    0   341   6.0069E-07  2.1650E-01 -3.3507E-02  1.0175E+02 -9.6483E-03  1.6405E-02  2.0641E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0559E+02  0.0000E+00  0.0000E+00  0.0000E+00
    102   0  -2    0   341   3.4969E-07  1.0334E-01 -1.0072E-01  1.0175E+02  2.7724E-02 -3.2879E-02  3.9400E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0241E+02  0.0000E+00  0.0000E+00  0.0000E+00
    103   0  -2    0   341   3.6683E-07 -4.8151E-02 -5.2112E-02  1.0175E+02  1.1839E-02 -3.7702E-02  2.4376E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0298E+02  0.0000E+00  0.0000E+00  0.0000E+00
    104   0  -2    0   341   3.7962E-07 -1.0732E-01  4.5815E-04  1.0175E+02  2.7227E-02 -1.9923E-02  1.7074E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0304E+02  0.0000E+00  0.0000E+00  0.0000E+00
    106   0  -2    0   341   3.4384E-07 -2.4369E-01 -1.6281E-02  1.0175E+02  6.9418E-03 -7.5056E-02  6.8470E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0213E+02  0.0000E+00  0.0000E+00  0.0000E+00
    107   0  -2    0   341   3.6988E-07 -5.6153E-02 -1.7881E-01  1.0175E+02  4.3568E-02 -1.6575E-02  2.6727E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0350E+02  0.0000E+00  0.0000E+00  0.0000E+00
    108   0  -1    0   341   3.4374E-07 -9.2303E-02  6.3040E-02  1.0175E+02 -1.9719E-02 -2.3711E-02  2.9106E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0206E+02  0.0000E+00  0.0000E+00  0.0000E+00
    109   0  -2    0   341   7.0815E-07  7.0510E-02  5.7399E-02  1.0175E+02  1.1381E-02  2.8659E-02  2.0163E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.1365E+02  0.0000E+00  0.0000E+00  0.0000E+00
    110   0  -2    0   341   4.6265E-07 -2.4121E-02 -1.5891E-02  1.0175E+02 -4.6566E-03  3.2548E-02  2.4044E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0619E+02  0.0000E+00  0.0000E+00  0.0000E+00
    111   0  -2    0   341   5.4570E-07  6.9018E-04  1.7733E-02  1.0175E+02  6.9948E-03 -1.8039E-03  2.2005E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0259E+02  0.0000E+00  0.0000E+00  0.0000E+00
    112   0  -2    0   341   4.4092E-07  7.8127E-02 -1.0409E-02  1.0175E+02 -1.4262E-02 -1.2072E-02  2.6844E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0377E+02  0.0000E+00  0.0000E+00  0.0000E+00
    113   0  -2    0   341   4.6225E-07  1.2608E-01  5.6302E-02  1.0175E+02 -6.3508E-04  5.3411E-02  2.8582E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.1110E+02  0.0000E+00  0.0000E+00  0.0000E+00
    114   0  -1    0   341   3.5556E-07  1.5995E-01  1.8890E-01  1.0175E+02 -1.9935E-02  1.2962E-02  1.1392E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0312E+02  0.0000E+00  0.0000E+00  0.0000E+00
    117   0  -2    0   341   4.1588E-07 -1.0655E-01  4.7451E-02  1.0175E+02 -3.0446E-02 -3.8755E-03  2.6214E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0398E+02  0.0000E+00  0.0000E+00  0.0000E+00
    118   0  -2    0   341   3.8818E-07  3.1238E-02  1.7239E-02  1.0175E+02 -2.0606E-02 -9.6721E-03  2.6157E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0290E+02  0.0000E+00  0.0000E+00  0.0000E+00
    119   0  -2    0   341   3.5826E-07 -7.6004E-02  7.4993E-02  1.0175E+02  3.8389E-02 -8.8035E-03  2.6016E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0248E+02  0.0000E+00  0.0000E+00  0.0000E+00
    121   0  -2    0   341   4.7491E-07  6.3808E-02  4.3159E-02  1.0175E+02 -1.1766E-02  2.1278E-02  2.2824E-01  0.0000E+00  0.0000E+00  2.0000E+00  5.6260E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.0442E+02  0.0000E+00  0.0000E+00  0.0000E+00
